item_date,order_date,order_id,order_item_id,user_id,status,sale_price,cost,brand,category,department,product_name,gender,country,state,city
2024-09-02,2024-09-02,113217,164064,90465,Cancelled,127.51000213623048,73.573271416909549,Evan Picone,Suits,Women,Evan Picone Water Color Skirt Suit,F,France,Auvergne-Rhône-Alpes,Anse
2024-09-02,2024-09-02,118295,171404,94512,Cancelled,119.5,48.636500404216342,Jones New York,Blazers & Jackets,Women,Jones New York Women's Plus-Size Seamed Waist Jacket,F,France,Corse,Furiani
2024-09-03,2024-09-04,63844,92425,51030,Shipped,75.0,39.600000064820051,BB Dakota,Shorts,Women,BB Dakota Juniors Dante Micro Twill Shorts,F,France,Île-de-France,Nanterre
2024-09-03,2024-09-03,90297,130896,72128,Complete,50.400001525878906,24.696000758945942,Maidenform,Intimates,Women,Maidenform FlexeesÂ® Ultimate Slimmer Unlined MinimizerÂ® Body Briefer,F,France,Île-de-France,Pontault-Combault
2024-09-03,2024-09-03,102594,148805,82027,Cancelled,8.7700004577636719,3.4466101649378977,Foot Traffic,Accessories,Women,Foot Traffic Flat Knit Rainbow Leg Warmer,F,France,Hauts-de-France,Saint-Quentin
2024-09-04,2024-09-02,118295,171405,94512,Cancelled,80.0,39.200000017881393,Metal Mulisha,Fashion Hoodies & Sweatshirts,Women,Metal Mulisha Juniors Mirage Fleece,F,France,Corse,Furiani
2024-09-05,2024-09-05,36396,52588,29214,Complete,42.5,17.637500041164458,A Pea in the Pod,Maternity,Women,A Pea in the Pod: Spaghetti Strap Clip Down Double Opening Nursing Bra Long Tank,F,France,Bretagne,Plomeur
2024-09-05,2024-09-02,49246,71088,39369,Complete,29.950000762939453,15.66385034456998,2b by bebe,Tops & Tees,Women,2B Allison Open Back Tank Top,F,France,Normandie,Rouen
2024-09-05,2024-09-05,63934,92566,51094,Complete,15.0,6.7199999839067459,Gold Toe,Socks & Hosiery,Women,Gold Toe Women's Fashion Pack A (3-Pack),F,France,Normandie,Bourneville-Sainte-Croix
2024-09-06,2024-09-02,49246,71089,39369,Complete,78.0,41.18399977684021,A:X Armani Exchange,Tops & Tees,Women,Armani Exchange Contrast A:X Pullover,F,France,Normandie,Rouen
2024-09-06,2024-09-06,91110,132090,72788,Shipped,29.450000762939453,12.310100368771796,Hurley,Swim,Women,Hurley Juniors Supersuede Beachrider Boardshort,F,France,Île-de-France,Sartrouville
2024-09-07,2024-09-07,68621,99431,54845,Processing,59.0,37.465000096708536,Orvis,Sleep & Lounge,Women,Smocked Soft-knit Nightgown,F,France,Bretagne,Plougastel-Daoulas
2024-09-08,2024-09-08,64764,93799,51749,Complete,11.0,5.3129999898374081,!it Jeans,Shorts,Women,!iT Jeans Women's Bonaroo Slouch Shorts,F,France,Île-de-France,Viry-Châtillon
2024-09-10,2024-09-10,42525,61389,34139,Shipped,88.0,48.488000243902206,Sanctuary,Leggings,Women,Sanctuary Clothing Women's Jet Set Ponte Legging,F,France,Hauts-de-France,Maubeuge
2024-09-10,2024-09-10,63587,92031,50818,Shipped,19.989999771118164,11.234379846458678,Hollister,Tops & Tees,Women,Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back,F,France,Grand Est,Guebwiller
2024-09-10,2024-09-10,63587,92032,50818,Shipped,108.0,51.084000125527375,NOM,Maternity,Women,NOM Women's Maternity Teresa Maxi Dress,F,France,Grand Est,Guebwiller
2024-09-11,2024-09-11,73687,106736,58874,Shipped,39.9900016784668,23.994001066669824,Alexander Del Rossa,Sleep & Lounge,Women,Women's Short Satin Pajamas Set,F,France,Île-de-France,Paris
2024-09-11,2024-09-08,88954,128942,71046,Cancelled,21.75,10.744500019121917,Fullness,Intimates,Women,Totally Backless & Strapless Bra W/adhesive Clear Wing,F,France,Bretagne,Janzé
2024-09-12,2024-09-12,16400,23671,13244,Processing,49.0,18.620000131428242,ROPA VOGA,Blazers & Jackets,Women,Ropa Voga Womens Solid Long Sleeves Blazer Jacket Short Coat Outwear,F,France,Auvergne-Rhône-Alpes,Arnas
2024-09-12,2024-09-08,88954,128941,71046,Cancelled,14.569999694824221,6.9353198516967884,Allegra K,Dresses,Women,Allegra K Women Scoop Neck Long Sleeve Bowknot Decor Cute Lace Dress Black XS,F,France,Bretagne,Janzé
2024-09-12,2024-09-12,117307,169933,93743,Cancelled,78.80999755859375,45.000508642362206,Jones New York,Pants & Capris,Women,Jones New York Women's Leather Pane Skinny Trouser,F,France,Île-de-France,Clamart
2024-09-13,2024-09-13,12158,17518,9881,Returned,52.919998168945312,30.48191901312947,Karen Kane,Leggings,Women,Karen Kane Women's Structured Knit Legging,F,France,Provence-Alpes-Côte d'Azur,Avignon
2024-09-13,2024-09-13,16448,23745,13283,Processing,3.7000000476837158,1.3468000175774095,Locs,Accessories,Women,LOCS Sunglasses Hardcore Black Dark Lens 0103 Designer Stylish w Bag,F,France,Normandie,La Londe
2024-09-13,2024-09-13,16448,23746,13283,Processing,39.9900016784668,25.273681181162303,MANGO,Leggings,Women,Mango Women's Contrasted Line Leggings - Amazona,F,France,Normandie,La Londe
2024-09-13,2024-09-13,32627,47221,26224,Processing,24.979999542236328,11.640679833583237,Motherhood Maternity,Maternity,Women,Motherhood Maternity: Long Sleeve Scoop Neck Twist Neck Detail Maternity T Shirt,F,France,Île-de-France,Saint-Maur-des-Fossés
2024-09-13,2024-09-13,59383,85935,47501,Processing,21.989999771118164,12.688229817800671,Spree,Intimates,Women,Push Up Bra with Cheeky Panty 2 Piece Set Jr A B or C Cups,F,France,Île-de-France,Ivry-sur-Seine
2024-09-13,2024-09-10,63587,92030,50818,Shipped,109.0,58.53299995046109,Anne Klein,Pants & Capris,Women,Anne Klein Women's Petite Tuxedo Pant,F,France,Grand Est,Guebwiller
2024-09-13,2024-09-13,102081,148079,81634,Complete,12.989999771118164,7.819979882803727,True Rock,Leggings,Women,Shiny Leggings Teal,F,France,Auvergne-Rhône-Alpes,Lyon
2024-09-14,2024-09-13,16448,23744,13283,Processing,19.989999771118164,10.994499851774425,Full Tilt,Intimates,Women,FULL TILT Mesh Dot Tiered Womens Babydoll Top,F,France,Normandie,La Londe
2024-09-14,2024-09-14,102732,148988,82130,Processing,47.0,20.868000071961436,Elila,Maternity,Women,Elila Cotton Wire Free Nursing Bra,F,France,Nouvelle-Aquitaine,Pau
2024-09-14,2024-09-14,106965,155045,85517,Shipped,12.989999771118164,6.196229890242666,Wallflower,Shorts,Women,Wallflower Tie Die Shorts with Frayed Hem,F,France,Centre-Val de Loire,Orléans
2024-09-15,2024-09-15,57040,82479,45643,Returned,198.0,72.07200001180172,Kate Spade,Accessories,Women,Kate Spade New York Brightspot Avenue-Desiree  Wallet,F,France,Pays de la Loire,Saint-Mars-d'Outillé
2024-09-15,2024-09-15,72164,104589,57662,Returned,65.0,32.239999987650663,Dosh,Plus,Women,Dosh Street Billfold Wallet,F,France,Île-de-France,Forges-les-Bains
2024-09-15,2024-09-13,102081,148080,81634,Complete,25.989999771118164,12.215299958263335,Ocean Avenue,Swim,Women,Ocean Avenue Women's Razzle Dazzle Bandeaukini Top,F,France,Auvergne-Rhône-Alpes,Lyon
2024-09-16,2024-09-16,8228,11826,6635,Complete,8.0,3.4879999756813049,K. Bell,Socks & Hosiery,Women,K. Bell Socks Women's Friendly Words,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-09-16,2024-09-16,57450,83095,45977,Complete,48.299999237060554,27.675899600981172,CorsetDeal,Intimates,Women,Authentic Steel Boned Waist Reducing Buckled Candy Classic Brocade Corset,F,France,Provence-Alpes-Côte d'Azur,Aix-en-Provence
2024-09-17,2024-09-17,59201,85690,47351,Cancelled,28.069999694824215,14.877099819434434,Calvin Klein Jeans,Shorts,Women,Calvin Klein Jeans Women's Boyfriend Short,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-09-17,2024-09-17,89742,130081,71675,Cancelled,14.0,5.851999968290329,American Apparel,Accessories,Women,American Apparel Twist Scarf,F,France,Auvergne-Rhône-Alpes,Annecy
2024-09-18,2024-09-18,19843,28656,16042,Cancelled,99.0,56.924999834038317,LNA,Tops & Tees,Women,LnA Women's Beach Raglan Sweater,F,France,Île-de-France,Taverny
2024-09-18,2024-09-18,64662,93656,51666,Shipped,62.0,31.681999996304512,Hanro,Intimates,Women,Hanro Women's Delicate Spaghetti Top,F,France,Île-de-France,Savigny-sur-Orge
2024-09-18,2024-09-19,121468,176003,97075,Complete,70.989997863769531,31.80351898333339,Kensie,Dresses,Women,Kensie Women's Sequin Jersey Sleeveless Dress,F,France,Hauts-de-France,Sailly-Lez-Lannoy
2024-09-20,2024-09-20,16449,23747,13283,Shipped,150.0,62.550000264309354,Miraclesuit,Swim,Women,Miraclesuit Lisa Jane Women's Swimsuit 80727,F,France,Normandie,La Londe
2024-09-20,2024-09-20,116106,168245,92809,Cancelled,67.44000244140625,29.403840985063312,Three Dots,Fashion Hoodies & Sweatshirts,Women,Three Dots Women's Zip Hoody,F,France,Hauts-de-France,Méru
2024-09-21,2024-09-21,59350,85884,47471,Processing,59.0,28.969000022858381,Ulla Popken,Sweaters,Women,Ulla Popken Plus Size V-neck Chenille Sweater,F,France,Auvergne-Rhône-Alpes,Oullins
2024-09-21,2024-09-21,66132,95821,52874,Cancelled,7.9800000190734863,4.4209200068804622,Ilusion,Intimates,Women,Half Slip Sand24-M,F,France,Bretagne,Lannion
2024-09-22,2024-09-22,36716,53052,29498,Returned,72.0,31.391999781131744,The Scarf Company,Socks & Hosiery,Women,Pure Cashmere Cable Knit Socks for Women Made in Scotland,F,France,Île-de-France,Paris
2024-09-22,2024-09-19,74735,108244,59715,Shipped,10.989999771118164,4.5058999077960848,STYLE,Sweaters,Women,Style Womens Jersey Long Sleeved Shrug,F,France,Provence-Alpes-Côte d'Azur,La Mole
2024-09-23,2024-09-19,74735,108243,59715,Shipped,44.9900016784668,25.059430873396508,Columbia,Tops & Tees,Women,Columbia Women's Bahama Long Sleeve Shirt,F,France,Provence-Alpes-Côte d'Azur,La Mole
2024-09-24,2024-09-23,64207,92984,51300,Processing,39.9900016784668,17.435640833709989,Hot from Hollywood,Swim,Women,Hot Low String Cut Out Womens Swimwear Brazilian Bikini Monokini,F,France,Normandie,Gouville-sur-Mer
2024-09-24,2024-09-23,64207,92985,51300,Processing,9.9499998092651367,4.3879499123275281,AN1225,Accessories,Women,AN1225 Women's Watercolor Pattern Fashion Scarf,F,France,Normandie,Gouville-sur-Mer
2024-09-24,2024-09-24,83148,120532,66460,Processing,129.99000549316406,70.584572930489031,VA VA VOOM,Jumpsuits & Rompers,Women,VA VA VOOM Burgundy Paisley DESIGNER Embellished Full Length Jumpsuit Romper,F,France,Île-de-France,Villejuif
2024-09-25,2024-09-25,59439,86010,47552,Shipped,43.790000915527344,24.609980551720117,iCollection Lingerie,Intimates,Women,ICOLLECTION LINGERIE 7256 Brocade corset with venise lace trim boning full plate Steel Bluel busk front closure lace-up back removable garters and matching g-string.,F,France,Auvergne-Rhône-Alpes,Joux
2024-09-25,2024-09-25,115524,167387,92344,Shipped,14.819999694824221,6.2688599323028313,Allegra K,Blazers & Jackets,Women,Allegra K Ladies Long Sleeve Patch Pockets Open Front Jacket Beige XS,F,France,Provence-Alpes-Côte d'Azur,Tarascon
2024-09-25,2024-09-22,115959,168025,92700,Processing,45.0,19.079999942332503,American Apparel,Skirts,Women,American Apparel Natural Denim Circle Skirt,F,France,Bourgogne-Franche-Comté,Saint-Berain-sous-Sanvignes
2024-09-26,2024-09-26,107054,155170,85601,Processing,129.72999572753906,49.816318731985341,Only Hearts,Blazers & Jackets,Women,Only Hearts Women's Stardust Boyfriend Jacket,F,France,Bretagne,Quimper
2024-09-26,2024-09-22,115959,168024,92700,Processing,52.0,23.452000066637996,Sanctuary,Shorts,Women,Sanctuary Womens Peace Rolled Cuff Belted Shorts,F,France,Bourgogne-Franche-Comté,Saint-Berain-sous-Sanvignes
2024-09-27,2024-09-27,59349,85883,47471,Complete,25.0,10.250000050291421,Southpole,Active,Women,Southpole Juniors Polka Dot Yoga Pants,F,France,Auvergne-Rhône-Alpes,Oullins
2024-09-27,2024-09-28,94726,137272,75832,Returned,10.8100004196167,5.5563402203543486,Allegra K,Shorts,Women,Allegra K Ladies Back Fake Pockets Zip Button Shorts Dark Khaki S,F,France,Bourgogne-Franche-Comté,Lons-le-Saunier
2024-09-27,2024-09-27,119025,172437,95097,Shipped,24.989999771118164,11.745299862635136,Calvin Klein,Dresses,Women,Calvin Klein Women's Empire Waist Tunic,F,France,Nouvelle-Aquitaine,Saint-Georges-lès-Baillargeaux
2024-09-28,2024-09-28,27106,39196,21863,Cancelled,46.0,20.424000091850761,Roxy,Swim,Women,Roxy Juniors Evening Sun Crochet Cover Dress,F,France,Normandie,Bourneville-Sainte-Croix
2024-09-29,2024-09-29,19771,28561,15981,Complete,27.0,14.444999978877604,Hanky Panky,Intimates,Women,Hanky Panky Signature Lace Hello Kitty Low Rise Thong (49KITTY),F,France,Pays de la Loire,Baugé en Anjou
2024-09-29,2024-09-29,30801,44583,24780,Processing,56.0,23.352000098675489,Freya,Swim,Women,Freya Fever Molded Underwire Bra Top,F,France,Auvergne-Rhône-Alpes,Engins
2024-09-29,2024-09-29,37417,54066,30036,Complete,155.0,68.044999893754721,Ray-Ban,Accessories,Women,Ray-Ban Aviator 112/17 Aviator SunglassesMatte Gold55 mm,F,France,Provence-Alpes-Côte d'Azur,Rians
2024-09-30,2024-09-29,79458,115145,63528,Complete,155.0,95.170000297948732,Nine West,Suits,Women,NINE WEST Urban Chic Pinstripe Jacket/Pant Suit-BLACK/MULTI-4P,F,France,Occitanie,Béziers
2024-09-30,2024-09-29,79458,115146,63528,Complete,39.5,16.11599999293685,FineBrandShop,Outerwear & Coats,Women,Ladies Brown Synthetic Leather Biker Jacket Angled Zipper,F,France,Occitanie,Béziers
2024-10-02,2024-10-02,17243,24907,13955,Cancelled,120.0,67.919999957084656,Not Your Daughter's Jeans,Jeans,Women,Not Your Daughter's Jeans Women's Petite Seal Beach Marilyn Straight Leg Jean,F,France,Île-de-France,Saint-Mandé
2024-10-02,2024-10-02,33025,47780,26545,Complete,25.0,13.249999983236194,Southpole,Pants & Capris,Women,Southpole Junior's Basic Uniform Bootcut Pant,F,France,Normandie,Rouen
2024-10-02,2024-10-02,60542,87628,48426,Complete,36.090000152587891,18.802890069280416,Rafaella,Pants & Capris,Women,Rafaella Women's Comfort Pant,F,France,Bretagne,Saint-Avé
2024-10-03,2024-10-03,68661,99491,54876,Complete,109.0,44.690000016242266,Cashmere Boutique,Sweaters,Women,Women's Crew Neck Cashmere Sweater,F,France,Île-de-France,Ivry-sur-Seine
2024-10-03,2024-10-03,83993,121731,67137,Complete,18.989999771118164,8.1467098576658969,Therafirm,Socks & Hosiery,Women,Therafirm Light 10-15 mmHg Pantyhose - in your choice of colors,F,France,Centre-Val de Loire,Tours
2024-10-05,2024-10-05,54733,79141,43760,Shipped,131.94000244140625,53.039880828092691,Nicole Miller,Outerwear & Coats,Women,Nicole Miller Women's Puffer Jacket with Grosgrain Trim,F,France,Île-de-France,Paris
2024-10-05,2024-10-03,68661,99490,54876,Complete,10.300000190734863,3.9449001009468,Allegra K,Blazers & Jackets,Women,Allegra K Ladies Drap Collar Long Sleeve Front Opening Stripe Outwear Black XS,F,France,Île-de-France,Ivry-sur-Seine
2024-10-05,2024-10-05,68662,99492,54876,Shipped,34.9900016784668,16.235360767859369,Miss London,Outerwear & Coats,Women,Women's Wool Bomber Jacket Faux Fur Hoodie Zippered Coat Knit Cuff Short Crop Waist - 4 Colors Small to 3XL,F,France,Île-de-France,Ivry-sur-Seine
2024-10-05,2024-10-05,117542,170285,93920,Returned,69.949996948242188,31.4774987048842,Jedzebel,Fashion Hoodies & Sweatshirts,Women,Cotton Jacket with Print Detail and Pointed Hood - KM35,F,France,Centre-Val de Loire,Villemaury
2024-10-06,2024-10-06,121188,175607,96870,Shipped,9.9899997711181641,3.8661299310725918,Capelli New York,Swim,Women,Capelli New York Ladies Loco Rococo Voile Kimono Sleeve V-Neck Cover Up,F,France,Normandie,Saint-Désir
2024-10-07,2024-10-06,121188,175606,96870,Shipped,259.989990234375,107.6358561662355,US Fairytailes,Dresses,Women,Ball Gown Strapless Formal Prom Wedding Dress #2714,F,France,Normandie,Saint-Désir
2024-10-08,2024-10-08,21923,31609,17677,Shipped,89.449996948242173,45.261698377168926,RVCA,Fashion Hoodies & Sweatshirts,Women,RVCA Juniors Shipwrecked Hooded Jacket,F,France,Pays de la Loire,Abbaretz
2024-10-08,2024-10-08,36898,53315,29638,Shipped,25.0,12.349999975413084,Trixxi,Dresses,Women,Trixxi Juniors Blousant Knit Dress,F,France,Nouvelle-Aquitaine,Orthez
2024-10-09,2024-10-09,81902,118726,65468,Complete,19.989999771118164,7.93602987882521,Angelina,Socks & Hosiery,Women,Angelina Patterned Cotton Crew Socks,F,France,Bourgogne-Franche-Comté,Lons-le-Saunier
2024-10-10,2024-10-10,11118,16000,8995,Cancelled,79.0,41.080000111833215,Bench,Fashion Hoodies & Sweatshirts,Women,Bench Women's Askwith Pullover Hoodie,F,France,Provence-Alpes-Côte d'Azur,Nice
2024-10-11,2024-10-11,21700,31268,17503,Shipped,29.979999542236328,13.700859858705996,Motherhood Maternity,Maternity,Women,Motherhood Maternity: Long Secret Fit Belly(r) Signature Pocket Boot Cut Maternity Jeans,F,France,Pays de la Loire,Roézé-sur-Sarthe
2024-10-11,2024-10-10,23713,34227,19129,Shipped,89.5,38.12700008135289,Fox,Fashion Hoodies & Sweatshirts,Women,Fox Womens Juniors Back Country Plaid Shirt,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-10-11,2024-10-11,105845,153435,84635,Shipped,32.0,12.736000061035156,Hello Kitty,Swim,Women,Hello Kitty Women's Zebra Triangle Halter With Bikini Bottom,F,France,Île-de-France,Colombes
2024-10-12,2024-10-10,23713,34228,19129,Shipped,7.9899997711181632,5.0816398539549112,Soho Girls,Leggings,Women,Soho Apparel Girls Seamless Lady Printed Jean Legging SG-SPL05 Nylon Spandex,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-10-12,2024-10-12,32376,46851,26003,Cancelled,59.9900016784668,24.955840542699988,CB,Outerwear & Coats,Women,Silver Down Jacket Glacier Shield Weather Resistant Womens Warm Coats CB Sports Collection,F,France,Hauts-de-France,Abbeville
2024-10-12,2024-10-11,93951,136154,75172,Complete,84.0,45.695999979972839,Siwy,Shorts,Women,SIWY Womens Camilla Cut Off Stretch Denim Shorts,F,France,Provence-Alpes-Côte d'Azur,Avignon
2024-10-13,2024-10-12,32376,46850,26003,Cancelled,43.9900016784668,17.815950609312576,boxed-gifts,Accessories,Women,True Cashmere Scarf,F,France,Hauts-de-France,Abbeville
2024-10-13,2024-10-12,66174,95887,52912,Processing,23.049999237060547,9.3582996785685424,La Leche League International,Maternity,Women,La Leche Pullover Sport Bra - Gray/Pink 2XL,F,France,Auvergne-Rhône-Alpes,Villeurbanne
2024-10-13,2024-10-11,93951,136153,75172,Complete,14.970000267028809,7.2604501205861567,Samanthas Style Shoppe,Dresses,Women,Collections Etc - Easy-Wear Ruffle Flounce V-Neck Dress,F,France,Provence-Alpes-Côte d'Azur,Avignon
2024-10-13,2024-10-11,124355,180178,99420,Processing,74.949996948242173,36.125898587128518,Columbia,Sweaters,Women,Columbia Women's Cabled Cutie Tunic Sweater,F,France,Occitanie,Nîmes
2024-10-14,2024-10-10,23713,34226,19129,Shipped,44.970001220703125,20.05662050238449,Suzi Chin,Dresses,Women,Suzi Chin Women's Faux Wrap Dress,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-10-14,2024-10-14,56512,81693,45192,Shipped,59.950000762939446,31.174000369928777,Brabag,Intimates,Women,BraBag Buxom 2107 The Tosca Moulded Travel Bag (D to G cups) 2107,F,France,Île-de-France,Paris
2024-10-14,2024-10-11,124355,180177,99420,Processing,71.949996948242188,37.845698332859392,Zobha,Pants & Capris,Women,Zobha Racer Capri,F,France,Occitanie,Nîmes
2024-10-15,2024-10-15,27837,40246,22463,Cancelled,54.0,24.462000086903569,Calvin Klein,Swim,Women,Calvin Klein Women's Solid Skirtini,F,France,Occitanie,Toulouse
2024-10-15,2024-10-15,58413,84498,46731,Cancelled,98.8199996948242,41.504399680396922,Ray-Ban,Accessories,Women,Ray-Ban RB 4181 Sunglasses,F,France,Occitanie,Gaillac
2024-10-15,2024-10-12,66174,95888,52912,Processing,41.979999542236328,21.787619736773078,Columbia,Pants & Capris,Women,Columbia Women's Get S'more Capri Pants Olive Green,F,France,Auvergne-Rhône-Alpes,Villeurbanne
2024-10-15,2024-10-15,122569,177579,97967,Shipped,69.080001831054688,32.329440751937625,Jones New York,Dresses,Women,Jones New York Women's Ring Assymetrical Neckline Seamed Aline Matte Dress,F,France,Occitanie,Muret
2024-10-15,2024-10-14,122998,178218,98324,Complete,25.0,13.075000001117589,Stitch's,Shorts,Women,Stitch's Women's Rory Denim Short,F,France,Île-de-France,Épinay-sur-Seine
2024-10-16,2024-10-12,32376,46852,26003,Cancelled,12.0,6.0239999815821648,American Apparel,Intimates,Women,American Apparel Unisex Baby Rib Brief,F,France,Hauts-de-France,Abbeville
2024-10-16,2024-10-16,34770,50259,27940,Shipped,29.409999847412109,14.352079922469407,Jenni,Fashion Hoodies & Sweatshirts,Women,Jenni Stars French Terry Jacket,F,France,Nouvelle-Aquitaine,Niort
2024-10-16,2024-10-16,67812,98250,54206,Returned,8.9799995422363281,4.9479797392082219,Ilusion,Intimates,Women,Illusion Nylon Half Slip 24-inch Half Slip (40-Large Beige),F,France,Grand Est,Chaumont
2024-10-16,2024-10-16,78096,113155,62401,Cancelled,35.0,14.314999934285879,Cashmere Boutique,Accessories,Women,Pure Cashmere Unisex Toque Hat,F,France,Hauts-de-France,Roubaix
2024-10-17,2024-10-14,122998,178219,98324,Complete,158.0,93.06199965626,Rock Revival,Jeans,Women,Rock Revival Women Jeans Celine B44 Sequence Fleur Flap Pocket Bootcut Jeans,F,France,Île-de-France,Épinay-sur-Seine
2024-10-18,2024-10-18,94350,136729,75528,Cancelled,29.0,12.09300003759563,Three Seasons Maternity,Maternity,Women,Three Seasons Maternity Women's Sleeveless Shoulder Tie Maxi Dress,F,France,Île-de-France,Paris
2024-10-19,2024-10-19,104186,151043,83291,Cancelled,119.98999786376952,41.276559772925971,Lauren by Ralph Lauren,Blazers & Jackets,Women,Lauren by Ralph Lauren Linen Tweed Blazer Parfait Pink Petite,F,France,Île-de-France,Sevran
2024-10-20,2024-10-20,14794,21373,11989,Processing,65.0,27.364999884739522,Mountain Hardwear,Skirts,Women,Mountain Hardwear Women's Tunara Cord Skirt,F,France,Pays de la Loire,Chavagnes-en-Paillers
2024-10-20,2024-10-20,24841,35869,20048,Processing,80.0,32.480000108480453,Ibex,Active,Women,Ibex Women's Woolies Crew Top,F,France,Nouvelle-Aquitaine,Le Taillan-Médoc
2024-10-20,2024-10-20,78237,113355,62512,Shipped,49.9900016784668,21.495700706842541,Elan,Sweaters,Women,Elan Hooded Cardigan,F,France,Île-de-France,Nanterre
2024-10-21,2024-10-21,14792,21371,11989,Processing,91.089996337890625,31.972588695596755,HOBO,Accessories,Women,Hobo  Lauren SU-51010BLK WalletBlackOne Size,F,France,Pays de la Loire,Chavagnes-en-Paillers
2024-10-21,2024-10-20,24841,35868,20048,Processing,10.0,4.8399999924004078,Disney,Shorts,Women,Disney Tinker Bell Tinkerbell Denim Jean Short Shorts Mini Juniors,F,France,Nouvelle-Aquitaine,Le Taillan-Médoc
2024-10-21,2024-10-21,30899,44726,24844,Processing,10.489999771118164,4.7624598951497683,SWG EYEWEARÂ®,Plus,Women,SWG EYEWEARÂ® Aviator Sunglasses - Matte Black / Smoke HardShell Gift Ready!,F,France,Occitanie,Colomiers
2024-10-21,2024-10-21,53826,77786,43044,Complete,15.0,5.6249999720603228,WARMEN,Accessories,Women,Warmen Lady's Opera Long Wool Knit Gloves Mittens Winter Hand Warmer,F,France,Nouvelle-Aquitaine,Talence
2024-10-22,2024-10-21,14792,21370,11989,Processing,195.0,91.4550000987947,J BRAND,Maternity,Women,A Pea in the Pod Collection: J Brand Secret Fit Belly(r) 5 Pocket Maternity Jeans,F,France,Pays de la Loire,Chavagnes-en-Paillers
2024-10-22,2024-10-20,24841,35867,20048,Processing,44.9900016784668,22.22506086871639,Rafaella,Pants & Capris,Women,Rafaella Women's Curvy Fit Pant,F,France,Nouvelle-Aquitaine,Le Taillan-Médoc
2024-10-22,2024-10-20,24841,35870,20048,Processing,84.0,44.183999927714474,KUT from the Kloth,Pants & Capris,Women,KUT from the Kloth Women's Trouser Flare Pant,F,France,Nouvelle-Aquitaine,Le Taillan-Médoc
2024-10-22,2024-10-19,40256,58153,32338,Complete,19.950000762939453,11.172000400491058,Fashion Essentials,Intimates,Women,Fashion Essentials Sculpt Add A Size Silicone Enhancers - C-D Cups,F,France,Hauts-de-France,Wasquehal
2024-10-23,2024-10-19,40256,58154,32338,Complete,14.989999771118164,6.3707499278541651,House Brand,Maternity,Women,Maternity Belly Band and Nursing Cover in One Light Stretch Cotton - Made in USA,F,France,Hauts-de-France,Wasquehal
2024-10-24,2024-10-24,25001,36105,20192,Processing,118.0,48.026000179350376,Reebok,Swim,Women,Reebok Women's Burst Of Sprinkle Tank,F,France,Provence-Alpes-Côte d'Azur,Marseille
2024-10-24,2024-10-24,108751,157607,86950,Complete,20.0,9.3400000408291817,Hanky Panky,Maternity,Women,A Pea in the Pod Collection: Hanky Panky Maternity Thong,F,France,Pays de la Loire,Rezé
2024-10-25,2024-10-21,30899,44727,24844,Processing,44.25,18.275250028353184,Lilo Maternity,Maternity,Women,Lilo Maternity Two Pocket Sweater Slate,F,France,Occitanie,Colomiers
2024-10-25,2024-10-25,55754,80639,44576,Shipped,19.989999771118164,9.7551198862205446,MANGO,Shorts,Women,Mango Women's Satin-Finish Shorts - Cortita,F,France,Bretagne,Plogastel-Saint-Germain
2024-10-26,2024-10-26,41508,59933,33329,Shipped,39.9900016784668,17.715570742368996,District Threads,Fashion Hoodies & Sweatshirts,Women,District Threads Junior Ladies Long Sleeve Thermal Henley Hoodie. DT218H,F,France,Centre-Val de Loire,Arcisses
2024-10-26,2024-10-26,101656,147424,81289,Shipped,9.9899997711181641,3.5464498859971769,Ed Hardy,Socks & Hosiery,Women,ED HARDY Christian Audigier Knee High Womens Socks,F,France,Provence-Alpes-Côte d'Azur,Saint-Cézaire-sur-Siagne
2024-10-27,2024-10-27,86425,125281,69054,Cancelled,25.0,12.474999995902181,Red Dot,Pants & Capris,Women,Red Dot Women's Straight Leg Pant,F,France,Provence-Alpes-Côte d'Azur,Draguignan
2024-10-28,2024-10-28,800,1153,656,Returned,8.9899997711181641,4.9624798665572714,Angelina,Intimates,Women,Angelina High-waisted Girdle Shaper Briefs,F,France,Bretagne,Plouguin
2024-10-28,2024-10-26,65671,95155,52496,Returned,65.949996948242188,29.87534872368872,Speedo,Swim,Women,Speedo Women's Plus-Size Princess Seam Conservative Ultraback Swimsuit,F,France,Occitanie,Toulouse
2024-10-29,2024-10-26,43828,63272,35137,Shipped,11.949999809265137,5.7479499155573546,Wigwam,Plus,Women,Wigwam Dry Foot Liner Sock,F,France,Grand Est,Mulhouse
2024-10-29,2024-10-26,65671,95156,52496,Returned,120.0,60.959999710321433,Not Your Daughter's Jeans,Jeans,Women,Not Your Daughter's Jeans Women's Alisha Ankle Bengal Print Jean,F,France,Occitanie,Toulouse
2024-10-29,2024-10-28,90014,130475,71893,Processing,17.989999771118164,10.236309872178882,Bella,Intimates,Women,Ladies Spaghetti Strap Camisole and Shortie Set,F,France,Bourgogne-Franche-Comté,Belfort
